url,stars,text,date
https://www.yelp.de/biz/tantamar-kiel,5.0,"Super leckeres Essen und freundliche Bedienung. Die Atmosphäre ist top - einer der besten Thailänder, bei denen ich war.",2015-03-18
https://www.yelp.de/biz/tantamar-kiel,5.0,"Herausforderung Nr. 1 war, daß wir eine Person mehr waren als unsere Reservierung, aber der Tisch wurde schnell frei. Dann kamen die Getränke mit der Speisekarte, die über eine gute typische asiatische Auswahl verfügt. Wir entschieden uns für ein thaischarfes Dschungel-Chili, Hüftsteak und rotes Thai-Curry. Vorweg gab es Sate-Spieße. Die Bedienung war relativ aufmerksam für die Fülle des Ladens, die Gemütlichkeit und die Toietten sauber und fein. Scheint in Kiel längst kein Insider mehr zu sein, denn auch tagsbüber zum Mittagstisch ist das Lokal gut besucht. Ich empfehle es daher gerne weiter",2014-12-10
https://www.yelp.de/biz/tantamar-kiel,3.0,"Vorspeisen sind das Geld nicht wert. Wir hatten Tempura Gemüse, leider schwamm dieses in Bratfett und bestand hauptsächlich aus Zwiebeln. Alleine die Brokkoli und der grüne Spargel waren richtig lecker. Aber mit über 5 € zu teuer. Als zweite Vorspeise hatten wir eine Wan-Tan Gemüsesuppe, die leider auch nicht der Bringer war. Die Füllung war kleinhackseltes Gemüse, dass in einem Teig schwamm. Die Wan-Tan waren nicht fest und rund, wie man sie sonst kennt.Die Hauptspeise (Curry mit Ente Nr. 35) war lecker und sah toll aus, aber mit 13,50 € ziemlich überteuert. Die zweite Hauptspeise (Rotes Curry mit Gemüse) war auch lecker.Im großen und ganzen kann man sagen, dass das Essen bis auf die Vorspeisen ganz gut war, dennoch habe ich in einem Asia-Imbiss schon günstiger zum gleichen Niveau gegessen.",2014-08-26
https://www.yelp.de/biz/tantamar-kiel,5.0,"So muss ein rotes Thai Curry schmecken!Das Gemüse ist knackig und der Schärfegrad ist wählbar.Die Ente Tan Tamar ist ein Gedicht, unbedingt probieren.Sehr freundliches und kompetentes Personal.Kleines Restaurant mit einem gemütlichem Ambiente.Oft brechend voll, deshalb unbedingt einen Tisch reservieren.Alles in allem: Sehr empfehlenswert!",2012-12-07
https://www.yelp.de/biz/tantamar-kiel,4.0,"Das Ambiente ist ganz chic, allerdings mit einem seltsamem Spiegel in der Ecke (der aber sicher auch praktisch ist für den Service). Der Service war etwas unthailändisch distanziert, aber effizient. Die Tom Kha Suppe hab ich schon mal besser gegessen, ist aber wohl Geschmacksache. Jedenfalls fehlten die mannigfaltigen Zitrusaromen, die ich daran sonst so schätze. Gut gelungen war das Fleisch in Form von knuspriger Ente mit Tantamar Chili und das Rind mit ebensolchem Curry. An dieser Stelle der Hinweis für künftige Gäste: Stufe 2 (wohl von 4) ist vom Schärfegrad deutlich (!) unter dem, was man in Thailand erwarten kann, also ruhig mutiger sein als ich, wenn man es wirklich scharf haben will. Geschmacklich war an den Gerichten aber nichts auszusetzen und satt wurde man auf jeden Fall auch. Abgerundet wird das Ganze von einer überschaubaren Anzahl an trinkbaren und dabei nicht allzu aufregenden Weinen (ich hatte den Sauvignon Blanc, es gab noch 5 andere, soweit ich das sah), die ganz gut zum Essen passen. Sicher eine Empfehlung in Kiel wert.",2009-09-09
https://www.yelp.de/biz/tantamar-kiel,5.0,"Ich treffe mich dort regelmäßig mit einer Freundin und wir bestellen meistens die knusprige Ente mit leckerem Gemüse. Echt super. Das Ambiente gefällt mir auch, besonders die bunten Lampions. Das letzte Mal hat uns die Chefin auch einen sehr schönen Weißwein empfohlen ...Das Preis-Leistungsverhältnis stimmt. Kann ich nur empfehlen.",2014-11-19
https://www.yelp.de/biz/tantamar-kiel,5.0,"Ich will mal versuchen es kurz zu machen: Durchweg 5 Sterne ! Das Essen ist absolut Klasse, frisch, lecker und ein absolut angemessenes Preis-Leistungs-Verhältnis. Ich glaube auf der Karte findet jeder etwas für seinen Geschmack. Der Service ist, wie auch schon geschrieben, superfreundlich. Alle Speisen werden gerne auch ausgiebig erklärt und alles mit Charme gemeistert. Die Atmosphäre ist in dem kleinen Restaurant kombiniert mit dem Service einfach einzigartig in Kiel. Immer wieder ein Genuss!",2008-11-08
https://www.yelp.de/biz/tantamar-kiel,5.0,"Einer der besten Asiaten Kiels. Aber auf jeden Fall eins der vielen Currys essen, Chinesisch gibt's woanders besser. Vor allem auch mittags zu empfehlen. Am Wochenende und abends lieber reservieren, der Laden ist gut beuscht.",2009-07-02
https://www.yelp.de/biz/tantamar-kiel,5.0,"Ausgezeichnetes Lokal! An den Wochenenden ist es mehr oder weniger ausgeschlossen, noch einen Platz zu ergattern, deswegen empfiehlt sich eine rechtzeitige Reservierung. Wir hatten zwei Plätze an der Bar und mussten eine Weile auf einen Tisch warten, haben in der Zeit zwei köstliche Weine nach Empfehlung getrunken und dann einen Tisch bekommen. Beim Essen sollte man auch nach den Empfehlungen des Hauses fragen, so kann man vielleicht die eine oder andere Überraschung probieren, die nicht auf der Karte steht. Köstlich ist es allemal. Der Clou war dann auch noch, dass die beiden Weine wegen der Wartezeit aufs Haus gingen - toll!",2009-12-03
https://www.yelp.de/biz/tantamar-kiel,5.0,"Wir wollten vor einer Lesung im Metro Kino noch etwas essen - da lag das TanTamar auf der gegenüberliegenden Straßenseite am nächsten. Ich kann nur sagen - man, war das lecker!! Vor dem Essen gab es vom sehr freundlichen Service eine ausführliche Erklärung zur Speisenkarte. Ich habe ein königliches Curry mit Ente gewählt, als Vorspeise warme Wan Tans. Mir stand zwar der Schweiß auf der Stirn, (ich hatte Schärfegrad 2 gewählt und war froh, dass ich nicht mutiger war) das tat dem Geschmack aber keinen Abbruch. Dazu ein mildes singalesisches Bier. Alles in allem einfach perfekt. Ich kann das TanTamar nur weiterempfehlen, gerade wenn man mal etwas ausprobieren möchte, was es nicht bei jedem Chinesen an der nächsten Straßenecke gibt. Dafür zahle ich auch gern ein paar Euros mehr. Eine Tischreservierung ist dringend zu empfehlen - auch unter der Woche.",2010-10-27
https://www.yelp.de/biz/tantamar-kiel,5.0,"Wir sind hier mal so zur Mittagszeit eingekehrt.Der Laden  war ziemlich voll,aber wir fanden noch einen Platz.Die Bedienung war sehr Nett und klärte uns über die einzelnen Curries auf.Wir bestellten uns von der Mittagstisch Karte 2 mal Currie mit Vorsuppe.Beides wurde zügig serviert,geschmacklich war das Essen ausgezeichnet,wir hatten mittelscharf gewählt.Was auch nicht zu Scharf war.Bei meinem nächsten Besuch in Kiel werde ich sicher hier wieder einkehren .",2016-05-29
https://www.yelp.de/biz/tantamar-kiel,5.0,"Ich war das erste mal dort mit meiner Freundin. Sie warda schon des öfteren und nun sollte ich es auch kennenlernen. Und ich war positiv überrascht. in kleines niedliches Restaurant. Schön dekoriert, nicht zu hell, freundliche Bedienung und gutes Essen. Die Schhärfe des Essens kann man in mehrern Abstufungen ordern. Da ich scharf kenne hae ich gleich die vorletzte Stufe genommen. Und es war lecker. Die Portionen waren dem Preis angemessen. Alles in allem, sehr empfehlenswert.",2008-10-15
https://www.yelp.de/biz/tantamar-kiel,5.0,"Mein absolutes Lieblingsrestaurant in Kiel. Hier findet man sehr leckere asiatische Gerichte in schöner Atmosphäre mit aufmerksamer Bedienung. Die Schärfe der Gerichte kann man sich selbst aussuchen. Für den normalen Mitteleuropäer empfehle ich aber maximal die Schärfe 2 (es geht bis 4), sonst fängt man schon mal das hecheln an. Eine Reservierung für das Wochenende ist absolut notwendig und sollte schon eine Woche vorher gemacht werden. Den Mittagstisch in der Woche kann ich ebenfalls nur empfehlen. Für kleines Geld gibt es Köstliches zu entdecken.",2008-02-12
https://www.yelp.de/biz/tantamar-kiel,5.0,"Das Essen war top, wir hatten ein thailändisches Curry, einen Thai Salat und gebackene Bananen. Alles war super lecker und vor allem echt super gewürzt.Unsere Freunde hatten zwei Teriyaki Menüs, die auch echt lecker schmeckten. Die Größe der Portionen, waren sehr gut. Die Preise sind nicht gerade günstig, aber es lohnt sich! Ich empfehle vorher einen Platz zu reservieren, der gute Ruf des Restaurants scheint bekannt zu sein.",2009-05-07
https://www.yelp.de/biz/tantamar-kiel,5.0,"Mein Lieblingsladen in Kiel. Familiäre Atmosphäre, die hauptsächlich durch die freundliche Bedienung entsteht, die einem beinahe das Gefühl gibt Familie zu sein. Die Speisen sind eher etwas schärfer, aber bisher immer frisch und super lecker. Besonders die knusprige Ente ist absolut empfehlenswert. Die Getränkekarte ist ausreichend und angemessen, die Preise sind im Preis-Leistungsverhältnis absolut fair, jedoch nichts für mal ebenso - für unser Portemonnaie ;-)Muss man als Kieler mindestens mal ausprobiert haben, vermutlich kommt man dann auch immer wieder!",2010-07-06
https://www.yelp.de/biz/tantamar-kiel,5.0,"Ein kleines, liebevoll eingerichtetes Restaurant mit einem tollen Ambiente. Man sollte am Wochenende auf jeden Fall immer einen Tisch bestellen, denn hier ist es eigentlich immer voll. Und das zu recht. Für mich ist es eigentlich das beste Restaurant in Kiel. Das ist natürlich Geschmackssache, aber dennoch kann man hier einen guten Service und feinste thailändische Küche erwarten. Es war nicht mein erstes Mal hier und auch sicher nicht das letzte Mal. Die Bedienung hat uns vollkommen selbstverständlich die verschiedenen Gerichte erklärt (z.B. was Pan Aeng ist) und hatte sowohl einen guten Überblick über die verscheidenen Weinsorten die dort angeboten werden.Sie war freundlich und schnell und hat sich gekümmert, ohne dabei aufdringlich zu wirken. Ich bin mir nicht sicher ob es Monats- oder Wochengerichte sind, dennoch gibt es ab und an Specials, die sonst nicht auf der Karte stehen (wie z.B. Grünes Curry mit Tintenfisch).",2010-07-13
https://www.yelp.de/biz/tantamar-kiel,5.0,Das Tan Tamar zählt in Kiel zu meinen absoluten Lieblingsrestaurants. Mein absoluter Favorit ist die Ente mit rotem Curry. Kann ich nur wärmstens empfehlen!,2011-02-12
https://www.yelp.de/biz/tantamar-kiel,5.0,"AllgemeinAnlässlich unserer betrieblichen Weihnachtsfeier waren wir dort mit 13 Kollegen essen.Immer wieder beeiendruckend: Die Bedienung merkt sich alles und schreibt nichts auf ihrem Block.Und trotzdem kommt alles genauso wie man es bestellt hat.Bei der Bestellung wird nach dem Schärfegrad gefragt, was ich sehr gut finde.Meine Ente war sehr lecker zubereitet, auch mild, so wie ich sie bestellt hatte.Ich kann nicht meckern & meine Kollegen auch nicht! :)BedienungSehr zuvorkommend; merkt sich alles im Kopf und trotzdem kommt alles so wie man es bestellt hat - Daumen hoch!Das EssenSehr gute Qualität, frisch zubereitet, kommt heiß an den Tisch - auch bei mehreren Personenbestellungen!Das AmbienteNett, ein bisschen eng alles, aber durch den großen Spiegel an der Wand wirkt es besser & größer. Ansonsten typisch Thaimäßig.SauberkeitAlles in Ordnung!",2015-04-01
https://www.yelp.de/biz/tantamar-kiel,4.0,"Sehr angenehme Atmosphäre, wer klassisch asiatisch mag kommt voll auf seine Kosten, der Preis stimmt auch!",2013-05-19
https://www.yelp.de/biz/tantamar-kiel,4.0,"Moin Moin. Kompliment an das Tan Tamar. Eine schöne Athmo und gelungenes Crossover-Essen mit Schwerpunkt Thai. Das Restaurant ist mein Favorit in Kiel, zusammen mit dem kleinen frens-Tapas.Weiter so, Maya und Team.",2010-10-06
https://www.yelp.de/biz/block-house-kiel-2,5.0,"Für mich erste Wahl wenn man auswärts Steak essen will.Bedienung ist immer zuvorkommend, auch wenn Kinder dabei sind, kümmern sie sich gut, und leisten auch Hilfe bei Extrawünschen, Einfaches Brot nur leicht geröstet und Rohkoststicks die leicht warm sein sollten, alles kein Problem, mit einem Lächeln wird eine Lösung gefunden.Jeder hat ja andere Preisvorstellungen, was das essen gehen betrifft, für mich sind die Preise angebracht, man fühlt sich hinterher nicht vollgestopft, und es wird nicht unsinnig massenweise nicht aufgegessenes weggeschmissen.",2011-10-27
https://www.yelp.de/biz/block-house-kiel-2,2.0,"Auf gar keinen Fall einen Besuch wert und ich muss leider eingestehen, dass wir so etwas auch noch nicht erlebt haben!Wir hatten einen Tisch vorbestellt und kamen pünktlich an. Bei der Übergabe der Karten wurde höflicherweise nach Getränken gefragt. Da es Fassbier nur in 0,3l Größe gab bestellte ich vorsichtshalber gleich zwei. Meine Lebensgefahr bestellte eine Fanta. Vorab finden wir die Getränkepreise nicht angepasst. Diese wurden aber sehr schnell serviert und wir gaben unsere Essenbestellung auf.Als Vorspeise bestellten wir 2x Bruschetta A € 4,30,-. Serviert wurden zwei durchnässte und verweichte dünne Brote mit Tomaten. Hinzuzufügen ist, dass beim Servieren der Bruschetta bereits ein Bier Glas leer war, jedoch wurde dies nicht abgeräumt. Als Vorspeise gab es Salat. Bierglas blieb wieder auf dem Tisch stehen und auch als die dritte Serviceperson die Steakmesser brachte blieb das leere Glas stehen!Als Hauptspeisen bestellten wir das Mr. Rumpsteak und den Block Burger.Das Steak kostete 23,20,- & der Burger 11,30,-.Bessere Pommes hätte man bei Famila bekommen und das Fleisch bzw. der Geschmack sei mal dahin gestellt.Erst als wir mit dem Verspeisen fertig waren wurde gefragt ob alles in Ordnung gewesen sei. Etwas zu spät! Es wurde auch alles einfach auf den Tisch gestellt. Von rechts servieren scheint in diesem Restaurant nicht bekannt zu sein.Zwei leere Biergläser standen ca. 15-20 Min. auf dem Tisch. Niemand suchte den Blickkontakt oder fragte zwischendurch nach, ob denn alles i.O. sei. So verspeiste ich mein Steak ohne Getränke. Es sieht von außen sehr einladend aus, aber die Preise rechtfertigen nicht Ansatzweise das Essen, sowie das Verhalten des Servicepersonals. Da wird man selbst bei MC Donald's freundlicher begrüsst und der Pinguin im Eingangsbereich bekam weder ein ""Auf Wiedersehen"" raus, noch einen schönen Abend oder ähnliches.Kurzum gesagt: € 62,90,- versemmelt & mega enttäuscht",2017-06-18
https://www.yelp.de/biz/block-house-kiel-2,2.0,"Ich bin ohnehin nicht so der Fan von Systemgastronomie, aber für ein solides Steak bin ich hin und wieder hergekommen. Bis ich ein Carpaccio hatte, bei dem ich spontan fassungslos denken mußte: Und dafür ist ein Tier gestorben?!?!?! Es war wirklich nicht genießbar. Labbriges schlecht aufgetautes Fleisch. Für mich unappetitlich.Und ich habe für mich den klaren Schluß gezogen: Auch hier: Systemgastronomie meiden. Punkt.",2015-10-13
https://www.yelp.de/biz/block-house-kiel-2,5.0,Ein sehr gutes Restaurant der Kette. Bei ungefähr 10 Besuchen sind wir noch nicht enttäuscht worden!,2017-04-16
https://www.yelp.de/biz/block-house-kiel-2,5.0,"Der Service war ausgezeichnet. Wir haben trotz vollen Hauses nicht länger als 10 Minuten auf unser Essen gewartet. Sehr gute Servicekräfte.Das Steak war perfekt wie bestellt und die Kartoffel mit Sauerrahm und Krautsalat -köstlich. Die Preise sind soweit ok, lediglich die Preise für das Bier mit bis zu 4,50 Eur sind etwas zu teuer. Ansonsten absolut empfehlenswert!",2014-10-15
https://www.yelp.de/biz/block-house-kiel-2,3.0,"Ein Abend mit katastrophalem Service!Das Restaurant 'Block House' liegt etwas versteckt in einer kleinen Seitenstrasse zum Kieler Rathausplatz.Von innen erwartungsgemäß Steakhaus-typisch mit dunklem Holz und rustikaler Möblierung.Etwa 50% der Tische waren belegt. Trotz unseres (durch die Tresenbedienung wahrgenommenen) Wartens, wurde uns kein Tisch angeboten. So setzten wir uns selbsttätig und wurden unverzüglich durch einen jungen Kellner freundlich begrüßt.Wir gaben unsere Bestellung auf : Bruscetta und Cesars Salat vorweg, 1x Gentleman Steak, 2x Rib Eye Mastercut, 1x Lady Steak; auf Dessert wurde verzichtet.Genau an dieser Stelle endete dann der gute Service.Die einzelnen Getränke kamen mit über 5 Minuten Zeitunterschied an den Tisch - der Beilagensalat zum Steak kam noch vor der Vorspeise und ersoff in Dressing - die Steaks kamen passend, aber ohne die bestellte Kräuterbutter - für die Getränkenachbestellung mussten wir uns zum Tresen hinbegeben, da der Kellner nicht wiederkehrte - trotz ausdrücklicher Bestellung wurde das Eis in den Getränken vergessen - usw.Dafür gefiel sich der Servicefachmann in der Rolle des Alleinunterhalters - wir saßen in Kassennähe und sooft er diese bediente, wurden wir fröhlich (und äußerst unpassend) von der Seite angequatscht.Obwohl er augenscheinlich eine Ausbildung im Restaurantbereich genossen hatte, war sein Verhalten an diesem Abend ÜBERAUS Schulungsbedürftig - wir waren nicht zufrieden!Das Essen barg keine Überraschungen : gute Steaks, klassische Beilagen, handwerklich solide.Das Preisniveau ist mir persönlich etwas zu hoch - da die Steaks durchschnittlich sind, hätte ich mich über durchnittlich 2-3 € weniger gefreut - und hätte dann die Preise als angemessen empfunden.Empfehlen?Wer ein sonniges Gemüt und Appetit auf Steaks hat, ist hier richtig - nicht mehr und nicht weniger.",2013-09-06
